0.000000000000000000e+00,-3.327957152083379500e-01
2.000400080016003206e-03,-1.769587474585054832e-01
4.000800160032006413e-03,-2.820289166216893850e-01
6.001200240048009185e-03,-3.277958878179009217e-01
8.001600320064012825e-03,-1.953204922279120626e-01
1.000200040008001647e-02,-3.035751489699245464e-01
1.200240048009601837e-02,-4.913665528467852650e-01
1.400280056011202201e-02,-1.998074057810642346e-01
1.600320064012802565e-02,-2.156370928101154771e-01
1.800360072014402929e-02,-4.607772808358499006e-01
2.000400080016003293e-02,-4.009517811380011731e-01
2.200440088017603657e-02,-1.262223004011873984e-01
2.400480096019203674e-02,-3.561176033772196492e-01
2.600520104020804038e-02,-3.628633641527047038e-01
2.800560112022404402e-02,-4.000111152339315135e-01
3.000600120024004766e-02,-4.862936671729295446e-01
3.200640128025605130e-02,-3.924750900161307898e-01
3.400680136027205147e-02,-2.736020434649770738e-01
3.600720144028805858e-02,-4.192472923298336540e-01
3.800760152030405875e-02,-2.839541377357751029e-01
4.000800160032006586e-02,-2.425601692840875512e-01
4.200840168033606603e-02,-4.641289776210904550e-01
4.400880176035207314e-02,-3.897697040243834898e-01
4.600920184036807331e-02,-2.920311291731079173e-01
4.800960192038407348e-02,-4.606915561198088316e-01
5.001000200040008059e-02,-3.666686852700466459e-01
5.201040208041608076e-02,-2.322174917084689483e-01
5.401080216043208787e-02,-4.436815247959547404e-01
5.601120224044808804e-02,-3.702347462544346435e-01
5.801160232046409515e-02,-4.499278715486826896e-01
6.001200240048009532e-02,-3.088619401842744860e-01
6.201240248049610243e-02,-6.370586598267833356e-01
6.401280256051210260e-02,-4.460882561890878173e-01
6.601320264052810971e-02,-6.301492344366635967e-01
6.801360272054410294e-02,-5.326500607740606297e-01
7.001400280056011005e-02,-5.397195637575571414e-01
7.201440288057611716e-02,-5.487094195471958757e-01
7.401480296059212427e-02,-6.622661747150114797e-01
7.601520304060811750e-02,-5.317055187778089165e-01
7.801560312062412461e-02,-4.929290601968105423e-01
8.001600320064013172e-02,-6.793761276338169397e-01
8.201640328065612495e-02,-5.790192966271108244e-01
8.401680336067213206e-02,-2.944945137543742431e-01
8.601720344068813917e-02,-4.799151523677074316e-01
8.801760352070414628e-02,-7.634234177783966180e-01
9.001800360072013951e-02,-7.036811104434844699e-01
9.201840368073614662e-02,-5.634369386977544636e-01
9.401880376075215373e-02,-5.458393334544655584e-01
9.601920384076814696e-02,-6.382805092723486950e-01
9.801960392078415407e-02,-3.473146732490405286e-01
1.000200040008001612e-01,-3.251315824372836283e-01
1.020204040808161683e-01,-6.356014829807622446e-01
1.040208041608321615e-01,-5.098366056131405921e-01
1.060212042408481686e-01,-5.494999063227326008e-01
1.080216043208641757e-01,-5.112175692501480517e-01
1.100220044008801829e-01,-6.779050118652742984e-01
1.120224044808961761e-01,-4.348002202210404787e-01
1.140228045609121832e-01,-6.390478280301716829e-01
1.160232046409281903e-01,-5.990095771512807810e-01
1.180236047209441835e-01,-6.444659297146089205e-01
1.200240048009601906e-01,-6.577846318545454984e-01
1.220244048809761978e-01,-6.366024268841953271e-01
1.240248049609922049e-01,-7.779678929759621386e-01
1.260252050410081981e-01,-8.563221983545716842e-01
1.280256051210242052e-01,-6.962382921534301383e-01
1.300260052010402123e-01,-7.352841922131490016e-01
1.320264052810562194e-01,-6.257832466601955801e-01
1.340268053610722265e-01,-6.346302901493383608e-01
1.360272054410882059e-01,-6.790305300754669870e-01
1.380276055211042130e-01,-5.152749763269716121e-01
1.400280056011202201e-01,-6.835227313829564944e-01
1.420284056811362272e-01,-8.470337029728093325e-01
1.440288057611522343e-01,-7.178079425009739056e-01
1.460292058411682414e-01,-6.014830797613713864e-01
1.480296059211842485e-01,-8.838415550606373294e-01
1.500300060012002279e-01,-7.148799338927566138e-01
1.520304060812162350e-01,-6.567196705466472606e-01
1.540308061612322421e-01,-4.449594382755597266e-01
1.560312062412482492e-01,-5.848369043420533764e-01
1.580316063212642563e-01,-7.185411631654707865e-01
1.600320064012802634e-01,-6.771324772634539357e-01
1.620324064812962706e-01,-9.231822616382088231e-01
1.640328065613122499e-01,-8.601761196810894239e-01
1.660332066413282570e-01,-6.570620616859369489e-01
1.680336067213442641e-01,-7.360357458439269474e-01
1.700340068013602712e-01,-7.220743285993908023e-01
1.720344068813762783e-01,-7.472343744266057852e-01
1.740348069613922855e-01,-7.561738428893611808e-01
1.760352070414082926e-01,-7.465494015765310465e-01
1.780356071214242719e-01,-8.617075282472147491e-01
1.800360072014402790e-01,-7.793781089037944421e-01
1.820364072814562861e-01,-8.857241745710346947e-01
1.840368073614722932e-01,-8.100923744602828158e-01
1.860372074414883004e-01,-6.532042238879296470e-01
1.880376075215043075e-01,-7.903233751085213532e-01
1.900380076015203146e-01,-6.958872990651303603e-01
1.920384076815362939e-01,-7.528351722670625357e-01
1.940388077615523010e-01,-7.935038191246103212e-01
1.960392078415683081e-01,-8.806594194963789368e-01
1.980396079215843153e-01,-8.042397848674278649e-01
2.000400080016003224e-01,-7.558740447843276256e-01
2.020404080816163295e-01,-7.205401696738785722e-01
2.040408081616323366e-01,-7.716643005778540676e-01
2.060412082416483437e-01,-7.138811285279155205e-01
2.080416083216643230e-01,-9.347168581627625095e-01
2.100420084016803302e-01,-6.961177786251135924e-01
2.120424084816963373e-01,-8.972000951824498083e-01
2.140428085617123444e-01,-6.893120585407925827e-01
2.160432086417283515e-01,-7.335973647466036418e-01
2.180436087217443586e-01,-9.758387789989660943e-01
2.200440088017603657e-01,-7.112746618504097729e-01
2.220444088817763451e-01,-6.897240336354200085e-01
2.240448089617923522e-01,-6.623489009249443615e-01
2.260452090418083593e-01,-8.647375928671254819e-01
2.280456091218243664e-01,-7.707662851700093354e-01
2.300460092018403735e-01,-7.196255593192247835e-01
2.320464092818563806e-01,-7.153142044490996554e-01
2.340468093618723877e-01,-7.476704379714543824e-01
2.360472094418883671e-01,-8.314448775688841886e-01
2.380476095219043742e-01,-6.887045981789458038e-01
2.400480096019203813e-01,-6.895828793160393433e-01
2.420484096819363884e-01,-8.043179628343707366e-01
2.440488097619523955e-01,-8.675897768529085008e-01
2.460492098419684026e-01,-8.571455880363367807e-01
2.480496099219844097e-01,-6.493041624567008618e-01
2.500500100020003891e-01,-6.922050238948814771e-01
2.520504100820163962e-01,-7.776594867745907358e-01
2.540508101620324033e-01,-8.047746904822671299e-01
2.560512102420484104e-01,-9.454565305928593899e-01
2.580516103220644175e-01,-7.936183941024559374e-01
2.600520104020804246e-01,-8.943404912496868420e-01
2.620524104820964317e-01,-7.682971263718254562e-01
2.640528105621124388e-01,-6.588387139823013161e-01
2.660532106421284460e-01,-8.745799757983263589e-01
2.680536107221444531e-01,-7.510885767700880011e-01
2.700540108021604602e-01,-6.578647431525744826e-01
2.720544108821764118e-01,-7.184582240310518619e-01
2.740548109621924189e-01,-8.074414736485153732e-01
2.760552110422084260e-01,-7.572673294311096370e-01
2.780556111222244331e-01,-6.599554602231205713e-01
2.800560112022404402e-01,-7.150693373371657113e-01
2.820564112822564473e-01,-7.485605747410860600e-01
2.840568113622724544e-01,-6.495247230319414200e-01
2.860572114422884615e-01,-7.009933857935146673e-01
2.880576115223044686e-01,-8.428408777028044696e-01
2.900580116023204758e-01,-6.326792073637734770e-01
2.920584116823364829e-01,-6.636726071257541548e-01
2.940588117623524900e-01,-8.359512699659250590e-01
2.960592118423684971e-01,-9.411371301973405767e-01
2.980596119223845042e-01,-8.357129985478268797e-01
3.000600120024004558e-01,-6.964907576948510259e-01
3.020604120824164629e-01,-5.915511967153652684e-01
3.040608121624324700e-01,-7.813748054781557428e-01
3.060612122424484771e-01,-6.138551792871754786e-01
3.080616123224644842e-01,-9.623913307703173547e-01
3.100620124024804913e-01,-6.843655130049601798e-01
3.120624124824964984e-01,-7.001649921208613625e-01
3.140628125625125056e-01,-4.734610859523831206e-01
3.160632126425285127e-01,-8.333249473848287625e-01
3.180636127225445198e-01,-6.502921711997747822e-01
3.200640128025605269e-01,-8.590154798159614913e-01
3.220644128825765340e-01,-7.097867444673731097e-01
3.240648129625925411e-01,-7.918188130286719639e-01
3.260652130426085482e-01,-3.690763895867773536e-01
3.280656131226244998e-01,-7.009316820468424192e-01
3.300660132026405069e-01,-6.364118296708435318e-01
3.320664132826565140e-01,-6.217080399468889462e-01
3.340668133626725211e-01,-7.752189041463548591e-01
3.360672134426885282e-01,-5.030294299127712199e-01
3.380676135227045354e-01,-5.229927597951947726e-01
3.400680136027205425e-01,-4.889539723747635680e-01
3.420684136827365496e-01,-6.575687504564698971e-01
3.440688137627525567e-01,-4.592321589683446281e-01
3.460692138427685638e-01,-4.419404131298207972e-01
3.480696139227845709e-01,-5.845580142879466257e-01
3.500700140028005780e-01,-4.409318599135062522e-01
3.520704140828165851e-01,-4.726759248435958849e-01
3.540708141628325922e-01,-6.578120341128925741e-01
3.560712142428485438e-01,-5.391837696909680400e-01
3.580716143228645509e-01,-5.407620595935682672e-01
3.600720144028805580e-01,-4.423789129249287577e-01
3.620724144828965652e-01,-3.957688324397735102e-01
3.640728145629125723e-01,-6.480036611716823991e-01
3.660732146429285794e-01,-5.508932661712329093e-01
3.680736147229445865e-01,-6.677267972678595509e-01
3.700740148029605936e-01,-5.704961946501390102e-01
3.720744148829766007e-01,-5.301102981256597957e-01
3.740748149629926078e-01,-3.962774073184991419e-01
3.760752150430086149e-01,-4.162262815379235703e-01
3.780756151230246220e-01,-4.255551440159163201e-01
3.800760152030406291e-01,-4.201324846770864152e-01
3.820764152830566363e-01,-2.999070040826183892e-01
3.840768153630725879e-01,-1.513113401835816940e-01
3.860772154430885950e-01,-3.048248221532179336e-01
3.880776155231046021e-01,-2.606589740244459885e-01
3.900780156031206092e-01,-1.733571026661228642e-01
3.920784156831366163e-01,-1.175144228496731724e-01
3.940788157631526234e-01,-1.998612559996482130e-01
3.960792158431686305e-01,-3.791612631181114912e-01
3.980796159231846376e-01,-2.964893005658045255e-01
4.000800160032006447e-01,-2.810360881422178103e-01
4.020804160832166518e-01,-2.784953246262729665e-01
4.040808161632326589e-01,-4.473824072750252068e-01
4.060812162432486661e-01,-3.133579235647918626e-01
4.080816163232646732e-01,-2.370744330088481733e-01
4.100820164032806803e-01,-1.871046573567138327e-01
4.120824164832966874e-01,-2.755962404459615378e-01
4.140828165633126390e-01,-2.174037332135554113e-01
4.160832166433286461e-01,-1.799445098713085001e-01
4.180836167233446532e-01,-2.029431264388534273e-01
4.200840168033606603e-01,2.262484614839219144e-02
4.220844168833766674e-01,-4.643559512692613800e-01
4.240848169633926745e-01,-1.588860758850682009e-01
4.260852170434086816e-01,-1.915571750985039789e-01
4.280856171234246887e-01,-1.891803636391319043e-01
4.300860172034406959e-01,-4.064822433773422339e-01
4.320864172834567030e-01,-1.347417368971360607e-01
4.340868173634727101e-01,-1.626546404346627117e-01
4.360872174434887172e-01,-3.555939258914859180e-01
4.380876175235047243e-01,-5.674532440639045577e-02
4.400880176035207314e-01,-1.766311202083699627e-01
4.420884176835366830e-01,-2.430663005204157789e-01
4.440888177635526901e-01,-1.999871574614558306e-02
4.460892178435686972e-01,-6.003550051975189983e-02
4.480896179235847043e-01,-1.077537915723270068e-01
4.500900180036007114e-01,1.029542190086804587e-02
4.520904180836167185e-01,-2.360142513164407985e-02
4.540908181636327257e-01,8.312144958129055738e-02
4.560912182436487328e-01,-6.787156336458438632e-02
4.580916183236647399e-01,8.353688844307591288e-02
4.600920184036807470e-01,-4.955038937432869328e-03
4.620924184836967541e-01,2.517547127325662770e-01
4.640928185637127612e-01,6.724825933006467471e-03
4.660932186437287683e-01,-6.556056298356409406e-02
4.680936187237447754e-01,1.521963772335684362e-01
4.700940188037607270e-01,5.825436379399907827e-02
4.720944188837767341e-01,-1.548370799379283069e-01
4.740948189637927412e-01,1.058961789556344818e-01
4.760952190438087483e-01,-1.725030540778736965e-01
4.780956191238247555e-01,3.830557699961688323e-02
4.800960192038407626e-01,3.599130510507905778e-02
4.820964192838567697e-01,1.849926171579951428e-01
4.840968193638727768e-01,-1.053374061344711232e-01
4.860972194438887839e-01,2.099092509585749888e-01
4.880976195239047910e-01,2.664872816693464319e-01
4.900980196039207981e-01,-5.951280380302786943e-02
4.920984196839368052e-01,1.979833951265141112e-01
4.940988197639528123e-01,2.245457148521174950e-01
4.960992198439688194e-01,3.148787253872157299e-01
4.980996199239847710e-01,3.819750178111117056e-02
5.001000200040007782e-01,7.816225893477690700e-02
5.021004200840167853e-01,4.788534687263359402e-01
5.041008201640327924e-01,1.985690124249124833e-01
5.061012202440487995e-01,2.567791777098417660e-01
5.081016203240648066e-01,3.129768468570423012e-01
5.101020204040808137e-01,1.292913604556800711e-01
5.121024204840968208e-01,3.219818012867701196e-01
5.141028205641128279e-01,3.605969552127753497e-01
5.161032206441288350e-01,2.216713029949102520e-01
5.181036207241448421e-01,2.534268048029034714e-01
5.201040208041608492e-01,1.872736183535725629e-01
5.221044208841768564e-01,1.484987992015289471e-01
5.241048209641928635e-01,4.658421666077770529e-01
5.261052210442088706e-01,5.489079893703967539e-01
5.281056211242248777e-01,3.668167781584881770e-01
5.301060212042408848e-01,4.178098700480374905e-01
5.321064212842568919e-01,4.681012393575707531e-01
5.341068213642728990e-01,2.740931376607523839e-01
5.361072214442889061e-01,4.052749672444704299e-01
5.381076215243049132e-01,2.197274685177501852e-01
5.401080216043209203e-01,3.308724642697109530e-01
5.421084216843368164e-01,3.969950600283719822e-01
5.441088217643528235e-01,3.589627071332066044e-01
5.461092218443688306e-01,3.077033429443943313e-01
5.481096219243848378e-01,3.244818012358459125e-01
5.501100220044008449e-01,6.037664862428777646e-01
5.521104220844168520e-01,6.220675009257417010e-01
5.541108221644328591e-01,4.220209909343373700e-01
5.561112222444488662e-01,4.384115615929519150e-01
5.581116223244648733e-01,4.757630797930538225e-01
5.601120224044808804e-01,2.082036241485332451e-01
5.621124224844968875e-01,2.955011519421564259e-01
5.641128225645128946e-01,4.466621974789703464e-01
5.661132226445289017e-01,4.796670664201400647e-01
5.681136227245449088e-01,4.814110320782006847e-01
