8.707482993197279697e+00,-3.346330657339576797e-01
3.757503001200480419e+00,-3.624334252765107900e-01
9.303721488595439126e+00,-1.603289509431622406e-01
4.997999199679871829e+00,-1.510745284166981617e-01
3.617446978791516887e+00,-4.847486594857341458e-01
7.787114845938375218e+00,-4.271933270589016729e-01
9.595838335334134328e+00,3.231284398634091115e+00
8.055222088835535033e+00,8.439348490134207514e-01
5.690276110444178137e+00,-5.747106070260799005e-01
7.983193277310924429e+00,6.959117800916793106e-01
7.647058823529412130e+00,-1.318505577303555665e+00
2.825130052020808247e+00,-6.859339967073435629e-01
4.089635854341737264e+00,6.970181921524953861e-01
2.981192476990796258e+00,9.682825456936952069e-01
7.318927571028411627e+00,-1.434111055814602409e+00
6.850740296118448036e+00,-1.337329201301870274e+00
2.052821128451380428e+00,-1.075640547383252654e+00
3.241296518607443278e-01,-2.223883846084044325e-01
8.863545418167266376e+00,-9.103120346131907681e-01
3.657462985194077643e+00,-5.999139520858580710e-01
9.207683073229292248e+00,-4.305242271933343856e-01
7.270908363345338188e+00,-2.538155162409040599e+00
6.002400960384154383e-01,6.381885314059021486e-01
3.097238895558223515e+00,9.150095517808659595e-01
1.316526610644257689e+00,-1.095807799360267731e-01
2.400960384153661559e-02,3.375167491322705438e+00
3.773509403761504899e+00,-3.622974919327116572e-01
6.378551420568227215e+00,1.091431838466436766e+00
2.937174869947979161e+00,4.170504433518956722e-01
3.637454981992797265e+00,-5.431981391215288113e-01
1.872749099639855919e+00,-1.090073083729610870e+00
7.242897158863546014e-01,-1.028716029213495364e+00
6.562625050020007844e-01,-8.538983112131472986e-01
1.804721888755502324e+00,-5.909679330618653470e-01
1.960784313725490335e+00,-1.550000214810766552e+00
7.667066826730692952e+00,-1.185613384993234654e+00
4.573829531812725335e+00,-4.115109489524181319e-01
6.790716286514606459e+00,-1.065513472430542841e+00
4.445778311324530385e+00,-3.180539593805676302e-01
9.523809523809523725e+00,2.806762173898040835e+00
5.902360944377750940e+00,-2.373593762778902772e-04
5.950380152060824379e+00,3.082355825384728298e-01
6.854741896758703490e+00,-1.344069169146991927e+00
7.282913165266106326e+00,-2.330226422876367387e+00
8.319327731092437617e+00,-3.661769089904333141e-01
7.398959583833534026e+00,-3.514693111637174905e-01
6.930772308923569547e+00,-8.632606784500609365e-01
7.170868347338935855e+00,-2.843689307536003241e+00
1.308523409363745449e+00,-2.244928157320758011e-01
1.768707482993197244e+00,1.227097512236808852e-01
6.370548219287715419e+00,1.056277651663611872e+00
5.526210484193677885e+00,1.776052197069058758e-01
